"";"ph2m";"pl2m";"m2p";"e2p";"PC";"P(H)";"P(L)";"PCI";"PI";"HT";"HT(inf)";"HT(ch)";"HT(ad)";"EN";"HT(tot)";"DEV"
"371";0,00014990192221012;0,000465510881389491;5,17333226744086e-05;6,81543803075328e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"372";4,90975341526791e-05;0,000143541615805589;0,000233032871503383;8,77619551029056e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"373";6,08710687374696e-05;0,000271181798889302;0,000120528909610584;0,00013709620013833;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"374";0,000207506822887808;0,000237506182398647;0,000133095900178887;6,06488033663481e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"375";0,000128467695205472;3,66640141000971e-05;0,000140795079874806;0,000283172267838381;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"376";6,21504938462749e-05;0,000253038055147044;8,45165842911229e-05;0,000133935408201069;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"377";0,000346243711770512;0,000496669881977141;2,40382055053487e-05;9,76620032452047e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"378";0,000147393558174372;0,000375668017193675;0,000248874365817755;5,47395867761225e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"379";1,89401088282466e-05;0,000119472624617629;0,000295311652007513;3,25637822970748e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"380";3,75320389866829e-06;0,000435021904180758;0,00022493451833725;4,69335766974837e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"381";0,000325781078194268;0,000200004653190263;2,22155264345929e-05;0,000138778776861727;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"382";7,26397201651707e-05;5,85459230933338e-06;0,000444736765814014;0,00012263126054313;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"383";0,000109725878341123;4,69095190055668e-06;0,000343025642912835;0,000427184796892107;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"384";0,00027166543295607;0,000387603210634552;0,00017395809374284;5,07691211532801e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"385";0,000120054092258215;0,000194027862744406;6,20443276129663e-05;0,000176235028775409;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"386";0,000421559742069803;2,95654996298254e-05;6,05021258816123e-05;0,000359513423056342;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"387";0,000136795624159276;3,70913345832378e-05;7,58591399062425e-06;0,000198854171088897;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"388";5,39649698184803e-05;0,000174981554970145;0,000227281668456271;0,000194083885988221;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"389";6,41551252920181e-06;0,000106545600341633;6,13990207202733e-05;0,000399779395549558;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"390";0,000164588426472619;4,07073601381853e-05;0,000180478506721556;0,00017627222253941;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"391";1,35281432885677e-05;0,000164690977078863;0,000486802897881717;1,93654672475532e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"392";6,33614097023383e-05;0,000255253651295789;1,52923499699682e-05;0,00017081734421663;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"393";1,68154201237485e-05;5,76995759038255e-05;0,00041741588129662;0,000178697684197687;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"394";8,58519248431548e-05;0,000326481027179398;3,76415587961674e-05;0,00012639410502743;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"395";0,000263184770941734;9,8788222996518e-05;6,6649574553594e-05;0,000122446340625174;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"396";0,000193670679000206;0,000245680717285722;8,12681880779564e-06;2,17031472129747e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"397";0,000366342665278353;0,000120548871695064;6,5696032717824e-05;0,000174808961572126;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"398";0,000189210194745101;0,000473490808391944;1,75132321892306e-05;3,10046708909795e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"399";0,000334298139088787;2,64459806494415e-05;0,000101082140929066;0,000170175708597526;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"400";8,23549425695092e-06;0,000383954536868259;0,00035277756373398;6,09999876469374e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"401";0,00029511509265285;0,000110255296574906;0,000156347402487881;3,84153184713796e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"402";0,000166023314814083;6,08959638047963e-05;5,70009719813243e-05;0,000498835795093328;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"403";0,000160244821687229;0,000388293928699568;0,00015984361723531;1,02735382970423e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"404";0,000132102015893906;0,000110932398820296;0,000260437333956361;0,000168859506840818;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"405";2,12502351496369e-05;0,000234795822179876;0,000312268379610032;0,000115932491607964;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"406";9,25957807339728e-05;2,04665913479403e-05;0,000102297154138796;0,000241919851978309;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"407";1,5588064212352e-05;3,80388385383412e-05;8,27417625114322e-05;0,000137299188529141;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"408";0,000115278298268095;7,80429695732892e-05;0,000173961339751258;1,96347144665197e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"409";0,000201429000124335;0,000230540748103522;9,03831297764555e-05;6,00317022763193e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"410";3,81942573003471e-05;2,48098117299378e-06;0,000451136891148053;0,000206200388842262;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"411";6,71300370013341e-05;0,000138844974222593;1,71905230963603e-05;0,000305249933968298;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"412";0,000147312744171359;0,000109912134124897;0,00018555687495973;9,81017897138372e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"413";2,98129958100617e-05;2,20269617857411e-05;3,95454295212403e-05;0,000411370974965394;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"414";0,000446915151318535;1,06719613540918e-05;7,62233368586749e-05;0,000198007485712878;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"415";8,48474667873233e-06;0,000349241896066815;2,99699162133038e-06;5,74996850918978e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"416";0,000106399060226977;4,809082695283e-05;0,000235802143928595;0,000334716011886485;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"417";7,37434778129682e-05;5,76578921172768e-05;0,00016848537675105;7,96068005729467e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"418";5,26631680550054e-05;0,000395089020370506;0,00044338768417947;6,11202827421948e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"419";0,000233192538842559;0,000163772137602791;8,4542746655643e-05;0,000101814472000115;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"420";0,000239254908519797;5,93533802311868e-05;0,000116231855703518;0,000343670306960121;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"421";1,02312025846913e-05;0,00026365858502686;0,000362454336718656;5,53191046928987e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"422";0,000443203965784051;0,000138743842602707;3,90501740621403e-05;0,000215052389306948;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"423";0,000134487595758401;1,95797911146656e-05;0,000187036146293394;0,000138292910763994;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"424";6,34123031049967e-05;0,000479338317294605;0,000147489733295515;6,0053312801756e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"425";0,000486873140675016;9,50707548763603e-05;5,49939746269956e-05;0,000177551209344529;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"426";0,000196887528640218;9,17187830200419e-05;3,96193003980443e-05;0,000433642906020395;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"427";0,000114403591956943;4,82757835416123e-05;0,000313309522462077;0,000219463959336281;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"428";0,000127637869562022;6,26771321985871e-05;0,000198127231094986;1,91118634538725e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"429";4,54096053726971e-06;0,000199700081837364;0,00021093542536255;5,33537655137479e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"430";0,000388421679614112;1,13811249611899e-05;9,0200835489668e-05;0,000432475725887343;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"431";0,000179182507446967;0,000184479817515239;3,47354037221521e-05;1,15545081207529e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"432";1,09154242090881e-06;0,000214565202011727;0,000485576321021654;0,000150019887485541;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"433";0,000187293440918438;2,28322488255799e-05;0,000159420007490553;0,000169658923405223;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"434";0,000154313369770534;1,67797805042937e-05;1,94170770701021e-05;8,84153527440503e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"435";3,6506628501229e-05;0,00047444590437226;2,25123260170221e-05;7,84572336124256e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"436";0,000100987545680255;7,86582072032616e-05;0,000222994146868587;0,000250955606927164;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"437";4,28980053402483e-05;5,09472674457356e-05;0,000352245350484736;0,000232871066196822;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"438";1,69794505927712e-05;2,26395460776985e-05;0,000342323017772287;0,000278498222236522;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"439";0,000135562001494691;9,18827204732224e-05;2,41359660867602e-06;0,000111803702660836;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"440";1,41119392355904e-05;0,000170051870169118;0,000222705410909839;3,77566169481725e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"441";8,98828869685531e-06;0,000111625019111671;0,000276911984547041;0,00027257242880296;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"442";4,10684774396941e-05;3,58626486267894e-05;0,000195302637643181;7,08263944834471e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"443";0,000123720574774779;5,17718773335218e-06;0,000283227294450626;0,000266911846236326;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"444";2,00167640578002e-05;5,230503086932e-05;0,000143481018487364;0,000278264536405914;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"445";0,000265950753702782;3,14552860800177e-06;4,56997147994116e-05;2,54326422000304e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"446";0,000102645275881514;0,00010808955389075;0,000240197786712088;0,000156046325806528;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"447";0,000216487455181777;0,000300612277816981;4,82644852017984e-05;3,82845697458833e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"448";0,000102652314468287;8,29047019360587e-05;0,000157693588640541;0,000188973133219406;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"449";0,000137457711505704;2,46976079652086e-05;7,68734914017841e-05;0,000132871791953221;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"450";0,000392145241494291;1,87343328725547e-05;9,1133923153393e-05;0,000281960856169462;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"451";3,14637499395758e-05;3,72159469407052e-06;0,000497353843762539;0,000191470754565671;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"452";9,02483868412673e-05;0,000114446704857983;4,86340107163414e-05;0,000177428952301852;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"453";1,87885314226151e-05;0,000405234323232435;0,000326867820229381;4,22030766494572e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"454";2,03400305472314e-05;8,32415203331038e-05;2,42506596259773e-06;0,000454265020089224;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"455";2,85177993355319e-05;6,08835893217474e-05;0,000181601375923492;0,000108558611362241;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"456";4,94067608378828e-05;0,000141677422332577;7,85820754244924e-05;0,000256896572420374;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"457";5,20250535337254e-05;0,000482845950871706;0,000183949737460352;5,10128624737263e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"458";0,000342051703948528;7,86876070778817e-05;0,000116637444123626;1,04474741965532e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"459";3,10451765544713e-05;5,816804128699e-05;0,000394666729844175;0,000118786034989171;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"460";0,000137891009449959;1,66624033590779e-05;0,000155858856160194;0,000333074864814989;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"461";0,000261846189969219;8,27003677841276e-06;6,9964921567589e-06;0,000349913868703879;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"462";1,64202391169965e-06;0,000354765593307093;0,000156977806589566;9,48217948898673e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"463";9,80426656315103e-05;3,92627688124776e-05;0,000308205067296512;0,000195433741202578;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"464";0,000119817470666021;0,000145148461102508;0,00027429175155703;8,7813391466625e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"465";0,000204755706712604;0,000314795348327607;0,000166124976822175;3,88385802507401e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"466";3,53168812580407e-06;3,7448410410434e-05;0,000275241669965908;0,000130551259499043;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"467";0,000457278782268986;0,000304518339107744;9,57143061095849e-05;2,20519384602085e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"468";0,000427101662615314;4,99311477178708e-05;1,1676911264658e-05;0,000160383066511713;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"469";0,000317324545118026;0,000487870392971672;8,72332628350705e-05;4,89047596929595e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"470";1,30090579623356e-05;1,40100548742339e-05;0,000478905020048842;0,000433944366988726;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"471";0,000116431239177473;0,000140516972518526;5,40707490872592e-05;0,000109397270600311;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"472";0,000346628545084968;1,10704188700765e-05;1,97915208991617e-05;8,83010551333427e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"473";7,94276798842475e-05;0,000130218096659519;7,5588850537315e-05;0,000263331289635971;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"474";2,05870538484305e-05;9,44797277916223e-05;4,59215824957937e-05;0,000239819824812002;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"475";0,000152620823588222;1,21946594445035e-05;0,000149541080230847;0,000420244532404467;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"476";0,000236452322569676;0,000126322612864897;5,25173841742799e-05;6,04590682778508e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"477";3,37982625933364e-05;0,000479505503550172;0,00030007718608249;8,26859247172251e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"478";2,95303065795451e-05;0,000242090722778812;0,000116055610822514;0,000110346381203271;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"479";6,42094885697588e-05;0,000164067311910912;9,32996040210128e-05;7,64887748518959e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"480";0,000211358758271672;5,72080842684954e-05;0,000208726270240732;0,000103614506777376;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"481";0,000268749108654447;0,000292899086489342;6,21023554122075e-05;5,70566314272583e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"482";5,98233760101721e-05;0,000191837215912528;8,12307692831382e-05;0,000217474974924698;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"483";3,54734802385792e-05;0,000353896843269467;0,000116250640479848;5,05798103986308e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"484";0,000127601638785563;4,05898393364623e-05;0,000296150743030012;0,000203728785389103;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"485";3,64558964502066e-05;0,000430187824415043;0,000213562994846143;3,85598446009681e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"486";2,52981201047078e-05;0,000184185802703723;0,000479946326697245;0,000116836093948223;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"487";0,000380782512482256;2,40316410781816e-05;2,33098049648106e-07;0,000418919851770625;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"488";0,000464195058913901;0,000197820790694095;3,46316278446466e-05;3,98434335365891e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"489";4,67028107959777e-06;0,000398250731057487;0,00047941895830445;8,11403562547639e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"490";0,000285176891600713;1,74282148946077e-05;0,000120423112297431;0,000255164978792891;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"491";1,3497413485311e-05;0,00010154159727972;0,000363338634371758;6,26608037855476e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"492";0,000327113000792451;1,08653586357832e-06;0,000153766407864168;5,1692825043574e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"493";6,37590428814292e-05;1,25527215423062e-05;0,000324186070356518;0,000376631005201489;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"494";0,000105253911344334;1,78921810584143e-05;4,43480485118926e-05;0,000353657969040796;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"495";0,000465007154038176;9,75529259303585e-05;4,39595030620694e-05;6,76545733585954e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"496";0,000429648400517181;0,000271610644180328;1,0820182505995e-05;0,000154119983199053;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"497";0,000385342707042582;0,00027013775438536;4,16548759676516e-05;9,80898810084909e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"498";9,93877912405878e-05;0,000226030460675247;0,000116345766815357;4,16122651658952e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"499";0,000104649259592406;2,39862024318427e-06;0,000209572542225942;0,000491900095483288;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"500";0,000410311886807904;6,76193488761783e-05;8,06827889755368e-05;0,00011244820477441;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"501";0,000190828782157041;1,7816626583226e-05;0,000159938820288517;0,000368211910943501;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"502";0,000132106300559826;0,000355974890408106;0,000220001039444469;5,41391456499696e-06;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"503";2,49661856796592e-05;0,000155926946783438;0,000420728822005913;6,49413565406576e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"504";0,000344380038208328;4,78005738696083e-05;0,000101894872845151;0,000137349708937109;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"505";7,80322771752253e-05;1,62507287459448e-05;0,000243057580082677;0,000309101096820086;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"506";0,000315535088535398;0,000213908031699248;8,24448011117056e-05;6,89525282941759e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"507";0,000432464674348012;0,000257550586247817;7,91560193756595e-05;2,99311265116557e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"508";0,000456990286824293;3,19339508423582e-05;8,3767227595672e-05;5,34903777297586e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"509";0,000126298383343965;3,84556716307998e-05;0,000178003745037131;0,000160672475234605;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"510";0,000378883785451762;0,000487274546176195;1,43936284584925e-05;4,80170304654166e-05;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"511";3,83029819931835e-06;0,000426410504151136;6,84913631994277e-05;0,000103864101227373;0;NA;NA;0;0;0;0;0;0;0;0;0,0073
"512";0,000121609288849868;0,000103208261192776;9,91044025868177e-05;0,000442068165866658;0,0848056537102474;0,25;0,75;0,128975265017668;0;0,018;0,0127388535031847;0,0197044334975369;0,0181086519114688;0,0206666666666667;0,0238333333333333;0,00730721183332862
"513";0,00017149164294824;0,000175710091483779;9,34967559296638e-05;0,000264619757770561;0,12829525483304;0,232876712328767;0,767123287671233;0,140597539543058;0;0,0328333333333333;0,0191082802547771;0,0277653381101657;0,0402414486921529;0,0373333333333333;0,0393333333333333;0,00749494110156098
"514";8,66873824270442e-05;0,000440592473023571;7,05799866700545e-05;0,000151944927638397;0,11913357400722;0,378787878787879;0,621212121212121;0,17870036101083;0;0,0713333333333333;0,0331210191082803;0,0541871921182266;0,0942320590207914;0,0808333333333333;0,088;0,0075492474502076
"515";0,000313486642204225;0,000481837423751131;5,01607669284567e-05;0,000120430121547543;0,118165784832451;0,238805970149254;0,761194029850746;0,174603174603175;0;0,0901666666666667;0,0382165605095541;0,0694133452754142;0,119382964453387;0,103666666666667;0,107666666666667;0,00760631699171795
"516";1,36740950401872e-05;0,000202659136732109;0,00020098145888187;0,000315030698431656;0,0909090909090909;0,431372549019608;0,568627450980392;0,130124777183601;0;0,0228333333333333;0,0089171974522293;0,0183609493954322;0,0298457411133467;0,024;0,0281666666666667;0,00770821745049588
"517";0,000179790221503936;0,000240499716601335;1,68844625586644e-05;0,000176594892865978;0,0123022847100176;0,142857142857143;0,857142857142857;0,00878734622144113;0;0,00316666666666667;0,00127388535031847;0,00313479623824451;0,00368879946344735;0,00333333333333333;0,004;0,00775898065548352
"518";0,000476262819371186;0,000169055389123969;5,03015025751665e-05;0,000220120549784042;0,123674911660777;0,257142857142857;0,742857142857143;0,153710247349823;0;0,0518333333333333;0,0229299363057325;0,045230631437528;0,0643863179074447;0,0601666666666667;0,0638333333333333;0,00805077241712111
"519";5,8720066677779e-05;0,000143630708917044;6,91171946236864e-05;0,000352286181994714;0,0799289520426288;0,2;0,8;0,0799289520426288;0;0,0148333333333333;0,00509554140127389;0,0120913569189431;0,0194500335345406;0,0176666666666667;0,0171666666666667;0,00806593406015792
"520";0,000247086094110273;7,32256635092199e-05;7,7109353733249e-05;0,00036444664048031;0,00170648464163823;0;1;0,00341296928327645;0;0,000166666666666667;0;0;0,000335345405767941;0,000333333333333333;5e-04;0,00811123565828114
"521";0,000138713946682401;0,000278543146094307;0,000206638961331919;7,91683095740154e-05;0,0141342756183746;0,5;0,5;0,0106007067137809;0;0,0045;0,00127388535031847;0,00268696820420958;0,00670690811535882;0,00516666666666667;0,00516666666666667;0,00822029421520967
"522";9,27913595223799e-05;0,000212051609065384;5,52511668065563e-05;0,000279603128670715;0,107468123861566;0,220338983050847;0,779661016949153;0,174863387978142;0;0,0448333333333333;0,021656050955414;0,0353784146887595;0,0580147551978538;0,0501666666666667;0,0505;0,00876059590339632
"523";0,000208290274022147;0,000234015357331373;3,40487147914246e-05;0,000189717757282779;0,0217785843920145;0,333333333333333;0,666666666666667;0,0508166969147005;0;0,0155;0,0089171974522293;0,012987012987013;0,0191146881287726;0,0158333333333333;0,0183333333333333;0,00915084434650888
"524";0,000283857451751828;0,000282254858175293;6,27730836858973e-05;0,000183423542883247;0,157142857142857;0,318181818181818;0,681818181818182;0,176785714285714;0;0,0723333333333333;0,0178343949044586;0,0586654724585759;0,0969148222669349;0,0791666666666667;0,0856666666666667;0,00932461302193864
"525";0,000276502136839554;9,16422711452469e-05;0,000101935403188691;0,000335338033735752;0,126537785588752;0,180555555555556;0,819444444444444;0,151142355008787;0;0,0308333333333333;0,0140127388535032;0,0277653381101657;0,0375586854460094;0,0346666666666667;0,0361666666666667;0,00939655083618455
"526";0,000152838297304697;0,000377954265801236;6,98892078362405e-05;0,000175302055547945;0,149090909090909;0,365853658536585;0,634146341463415;0,210909090909091;0;0,0778333333333333;0,024203821656051;0,058217644424541;0,106639839034205;0,0855;0,0946666666666667;0,00949507233955719
"527";8,06044426281005e-05;0,000170262384577654;0,000200252757989801;0,000289206567569636;0,112099644128114;0,444444444444444;0,555555555555556;0,160142348754448;0;0,0266666666666667;0,0127388535031847;0,0223914017017465;0,0335345405767941;0,0313333333333333;0,0326666666666667;0,00953038561528151
"528";0,000163133852882311;0,000253823300357908;5,35455603385344e-05;0,000240901007782668;0,143884892086331;0,3;0,7;0,169064748201439;0;0,0593333333333333;0,0191082802547771;0,0434393193013883;0,0818242790073776;0,0666666666666667;0,0676666666666667;0,00964327296310754
"529";0,000103102671913803;0,000155213633668609;0,000172967205522582;0,000287287705810741;0,0850694444444444;0,428571428571429;0,571428571428571;0,128472222222222;0;0,0228333333333333;0,0152866242038217;0,0165696372592924;0,0295103957075788;0,0261666666666667;0,0296666666666667;0,00970325105493221
"530";0,000177161658531986;0,000362687632674351;7,76681373827159e-05;0,000169868193450384;0,15017667844523;0,305882352941176;0,694117647058824;0,192579505300353;0;0,0755;0,0280254777070064;0,0609046126287506;0,0989268947015426;0,0851666666666667;0,0863333333333333;0,00971474799989848
"531";0,000154839462251402;0,000422908997628838;7,77638126164675e-05;0,000176731443963945;0,143859649122807;0,378048780487805;0,621951219512195;0,217543859649123;0;0,0901666666666667;0,0343949044585987;0,0725481415136588;0,118041582830315;0,1025;0,105333333333333;0,00978709934992795
"532";0,00049312495358754;3,38854191359133e-05;8,40615300694481e-05;0,000341699303709902;0,147627416520211;0,261904761904762;0,738095238095238;0,189806678383128;0;0,0436666666666667;0,0178343949044586;0,0353784146887595;0,056673373574782;0,0505;0,0531666666666667;0,0101275230207536
"533";9,05278749996796e-05;0,000127820980269462;0,000142442140029743;0,000451964162522927;0,176991150442478;0,33;0,67;0,184070796460177;0;0,0356666666666667;0,0089171974522293;0,0331392745185849;0,0446009389671361;0,04;0,0408333333333333;0,0101743944713834
"534";0,000367869463982061;0,000155969908111729;7,41891416255385e-05;0,000143739887396805;0,0162454873646209;0,111111111111111;0,888888888888889;0,0162454873646209;0;0,008;0,00509554140127389;0,00537393640841917;0,0107310529845741;0,00833333333333333;0,00883333333333333;0,0105620483752019
"535";0,000347175166476518;0,000280223732464947;5,01458155922592e-05;0,000108936866163276;0,00896057347670251;0,6;0,4;0,00537634408602151;0;0,0045;0;0,00268696820420958;0,00704225352112676;0,00483333333333333;0,0055;0,011271850120759
"536";2,13012162130326e-05;0,000118570702266879;0,000284961124067195;0,000440778228105046;0,0373001776198934;0,285714285714286;0,714285714285714;0,0746003552397869;0;0,0065;0;0,00671742051052396;0,00804828973843058;0,0075;0,008;0,0116824323016882
"537";0,000119209477095865;0,000103657127008773;0,000168506024521776;0,000469372012768872;0,18804920913884;0,345794392523364;0,654205607476635;0,205623901581722;0;0,0381666666666667;0,0114649681528662;0,0331392745185849;0,0489604292421194;0,0431666666666667;0,0433333333333333;0,0118651644753474
"538";0,000131313703721389;0,000318465693038888;3,8200999959372e-05;0,000173148209229112;0,0939716312056738;0,207547169811321;0,792452830188679;0,0904255319148936;0;0,0365;0,0229299363057325;0,0286609941782356;0,0459423205902079;0,0403333333333333;0,042;0,011936839614642
"539";0,000130020931712352;0,000204458396183327;0,000136847710236907;0,00024020772438962;0,132854578096948;0,391891891891892;0,608108108108108;0,18491921005386;0;0,038;0,0140127388535032;0,0309001343484102;0,0496311200536553;0,045;0,0453333333333333;0,0121451910917708
"540";2,0588310318999e-05;0,00031271518941503;0,000148693376919255;0,000226352926925756;0,131907308377897;0,472972972972973;0,527027027027027;0,160427807486631;0;0,0396666666666667;0,0178343949044586;0,0291088222122705;0,0533199195171026;0,0466666666666667;0,0456666666666667;0,0122214906803558
